That is too bad,DISAPPOINT_DIRECT
How disappointing,DISAPPOINT_DIRECT
That is so disappointing,DISAPPOINT_DIRECT
Oh no what a shame,DISAPPOINT_DIRECT
It is a great shame,DISAPPOINT_DIRECT
It is a little bit disappointing,DISAPPOINT_DIRECT
It did not live up to my expectations,DISAPPOINT_DIRECT
What a pity,DISAPPOINT_DIRECT
What a letdown,DISAPPOINT_DIRECT
What a bummer,DISAPPOINT_DIRECT
That is a nuisance,DISAPPOINT_DIRECT
I thought you could do better,DISAPPOINT_DIRECT
I have never been so disappointed in my life,DISAPPOINT_DIRECT
It was not as good as I thought it would be,DISAPPOINT_DIRECT
