I hope,DESIRE_DIRECT
We hope,DESIRE_DIRECT
Let us hope,DESIRE_DIRECT
I believe,DESIRE_DIRECT
We believe,DESIRE_DIRECT
Hopefully,DESIRE_DIRECT
I keep hoping,DESIRE_DIRECT
We keep hoping,DESIRE_DIRECT
I wish,DESIRE_DIRECT
We wish,DESIRE_DIRECT
If we are lucky,DESIRE_DIRECT
If I am lucky,DESIRE_DIRECT
With any luck,DESIRE_DIRECT
I would like,DESIRE_DIRECT
We would like,DESIRE_DIRECT
I want,DESIRE_DIRECT
We want,DESIRE_DIRECT
What I really want,DESIRE_DIRECT
What we really want,DESIRE_DIRECT
I just want,DESIRE_DIRECT
We just want,DESIRE_DIRECT
I just really want,DESIRE_DIRECT
We just really want,DESIRE_DIRECT
I’d rather,DESIRE_DIRECT
We’d rather,DESIRE_DIRECT
I’d much rather,DESIRE_DIRECT
We’d much rather,DESIRE_DIRECT
I do not want,DESIRE_DIRECT
We do not want,DESIRE_DIRECT
I just do not want,DESIRE_DIRECT
We just do not want,DESIRE_DIRECT
I just wish,DESIRE_DIRECT
We just wish,DESIRE_DIRECT
If only,DESIRE_REGRET
I should have,DESIRE_REGRET
We should have,DESIRE_REGRET
I should not have,DESIRE_REGRET
We should not have,DESIRE_REGRET
I regret,DESIRE_REGRET
We regret,DESIRE_REGRET
hope,DESIRE_DIRECT
