I am afraid I have got some bad news for yous,BAD_NEWS_DIRECT
I am so sorry but,BAD_NEWS_DIRECT
I am sorry to have to tell you that,BAD_NEWS_DIRECT
I know this is not what you want to hear but,BAD_NEWS_DIRECT
I am afraid to inform you of,BAD_NEWS_DIRECT
It is my unfortunate duty to tell you that,BAD_NEWS_DIRECT
I really feel bad to have to say this but,BAD_NEWS_DIRECT
I really do not know how to say it but,BAD_NEWS_DIRECT
I am sorry to hear that,BAD_NEWS_RESPONSE
You must be feeling terrible,BAD_NEWS_RESPONSE
That is awful,BAD_NEWS_RESPONSE
Too bad,BAD_NEWS_RESPONSE
Poor you,BAD_NEWS_RESPONSE
Please accept my deepest sympathy,BAD_NEWS_RESPONSE
Anytime you need to talk,BAD_NEWS_RESPONSE
If there is anything I can do just let me know,BAD_NEWS_RESPONSE
