I would like to transfer you,TRANSFER_PHRASE
You will be speaking to,TRANSFER_PHRASE
I am going to transfer you,TRANSFER_PHRASE
When I transfer you there may be a moment without sound Do not worry this is normal and someone will pick up right after that,TRANSFER_INFO
After I transfer you there will be a short series of beeps Please do not worry this is just the line switching,TRANSFER_INFO
They will be able to get you the information you need,TRANSFER_INFO
Thank you for letting me put you through,TRANSFER_PHRASE
on the line,TRANSFER_PHRASE
He will be able to get the information you need,TRANSFER_INFO
She will be able to get the information you need,TRANSFER_INFO
will be able to get the information you need,TRANSFER_INFO
I am transferring you,TRANSFER_PHRASE
I will be transferring you,TRANSFER_PHRASE
transfer you,TRANSFER_PHRASE
direct number is,TRANSFER_PHRASE
you can reach him directly at,TRANSFER_PHRASE
you can reach her directly at,TRANSFER_PHRASE
you can reach them directly at,TRANSFER_PHRASE
you can reach,TRANSFER_PHRASE
when I transfer you,TRANSFER_PHRASE
after I transfer you,TRANSFER_PHRASE
he will be with you directly,TRANSFER_PHRASE
can resolve this situation to your satisfaction,TRANSFER_PHRASE
let me put your through,TRANSFER_PHRASE
I am putting you through,TRANSFER_PHRASE
I will be putting you through,TRANSFER_PHRASE
put you through,TRANSFER_PHRASE
please call,TRANSFER_PHRASE
you can call them,TRANSFER_PHRASE
how about I transfer you,TRANSFER_PHRASE
how about I put your through,TRANSFER_PHRASE
let me forward you,TRANSFER_PHRASE
can I call you back,TRANSFER_PHRASE
