I am sorry to say this but,COMPLAINT_DIRECT
I hate to tell you but,COMPLAINT_DIRECT
I am angry about,COMPLAINT_DIRECT
I have a complaint to make,COMPLAINT_DIRECT
There seems to be a problem with,COMPLAINT_DIRECT
I am afraid there is a slight problem with,COMPLAINT_DIRECT
Sorry to bother you but,COMPLAINT_DIRECT
I am not satisfied with,COMPLAINT_DIRECT
Would not be a good idea to,COMPLAINT_DIRECT
There appears to be something wrong with,COMPLAINT_DIRECT
I was expecting,COMPLAINT_DIRECT
Sorry to bother you but,COMPLAINT_DIRECT
I want to complain about,COMPLAINT_DIRECT
I am afraid I have got a complaint about,COMPLAINT_DIRECT
I have to make a complaint about,COMPLAINT_DIRECT
I do not understand why,COMPLAINT_DIRECT
Excuse me but there is a problem,COMPLAINT_DIRECT
Would you mind,COMPLAINT_DIRECT
I am so sorry but this will never happen again,COMPLAINT_RESPONSE_POS
I am sorry,COMPLAINT_RESPONSE_POS
I can not tell you how sorry I am,COMPLAINT_RESPONSE_POS
I wish it never happened,COMPLAINT_RESPONSE_POS
Sorry there is nothing we can do about it,COMPLAINT_RESPONSE_NEG
Sorry but it is not our fault,COMPLAINT_RESPONSE_NEG
I am afraid there is not much we can do about it,COMPLAINT_RESPONSE_NEG
we promise never to make the same mistake again,COMPLAINT_RESPONSE_POS
you are supposed to,COMPLAINT_DIRECT
you were supposed to,COMPLAINT_DIRECT
that is the problem,COMPLAINT_DIRECT
this is the problem,COMPLAINT_DIRECT
