I have got some good news for you,GOOD_NEWS_DIRECT
I have got a bit of good news for you,GOOD_NEWS_DIRECT
I have got some great news for you,GOOD_NEWS_DIRECT
I am really pleased to tell you,GOOD_NEWS_DIRECT
I am really happy to inform you that,GOOD_NEWS_DIRECT
I have some amazing news for you,GOOD_NEWS_DIRECT
Good news,GOOD_NEWS_DIRECT
Are you ready,GOOD_NEWS_DIRECT
I am so excited to tell you that,GOOD_NEWS_DIRECT
I am so glad to hear that,GOOD_NEWS_DIRECT
That is great,GOOD_NEWS_RESPONSE
Sounds great,GOOD_NEWS_RESPONSE
That is wonderful,GOOD_NEWS_RESPONSE
Incredible,GOOD_NEWS_RESPONSE
Wonderful Thank you for sharing.,GOOD_NEWS_RESPONSE
Are you serious,GOOD_NEWS_RESPONSE
I can not believe that,GOOD_NEWS_RESPONSE
