or,ALTERNATIVE_DIRECT
either,ALTERNATIVE_DIRECT
options,ALTERNATIVE_DIRECT
option,ALTERNATIVE_DIRECT
inclusive,ALTERNATIVE_DIRECT
exclusive,ALTERNATIVE_DIRECT
excluding,ALTERNATIVE_DIRECT
precluding,ALTERNATIVE_DIRECT
exclusion,ALTERNATIVE_DIRECT
other,ALTERNATIVE_DIRECT
one or the other,ALTERNATIVE_DIRECT
thing or two,ALTERNATIVE_DIRECT
dichotomy,ALTERNATIVE_DIRECT
tradeoff,ALTERNATIVE_DIRECT
alternative,ALTERNATIVE_DIRECT
disjunction,ALTERNATIVE_DIRECT
trade off,ALTERNATIVE_DIRECT
dilemma,ALTERNATIVE_DIRECT
choice,ALTERNATIVE_DIRECT
one way or the other,ALTERNATIVE_DIRECT
conflict,ALTERNATIVE_DIRECT
conundrum,ALTERNATIVE_DIRECT
quandary,ALTERNATIVE_DIRECT
this or that,ALTERNATIVE_DIRECT
one or other,ALTERNATIVE_DIRECT
either one or the other,ALTERNATIVE_DIRECT
one or both,ALTERNATIVE_DIRECT
either or both,ALTERNATIVE_DIRECT
any,ALTERNATIVE_DIRECT
each,ALTERNATIVE_DIRECT
each and every one,ALTERNATIVE_DIRECT
each of two,ALTERNATIVE_DIRECT
each other,ALTERNATIVE_DIRECT
every last one,ALTERNATIVE_DIRECT
every one,ALTERNATIVE_DIRECT
one,ALTERNATIVE_DIRECT
one of two,ALTERNATIVE_DIRECT
this one,ALTERNATIVE_DIRECT
thing or the other,ALTERNATIVE_DIRECT
way or the other,ALTERNATIVE_DIRECT
both ways,ALTERNATIVE_DIRECT
one nor the other,ALTERNATIVE_DIRECT
both,ALTERNATIVE_DIRECT
instead,ALTERNATIVE_DIRECT
